text,label
페츠로 시작하는 제품 그거야,2
애들 사교육 언제부터 시작할 생각이야?,2
이제 업무 시작합니까?,2
오 오늘 미국 백신 부스터 샷 접종 시작한대요,2
오 벌써 홍보 시작이군 키키,2
훈련은 언제부터 시작이야,2
다음주부터 합숙을 시작이야,2
운동 부족인 것 같아. 이번 기회에 운동을 시작해야겠어!,2
이렇게도 운동을 시작하게 되는군 하하 함께 계단을 오르면서 느낀 것이 많았나 봐.,2
너는 만화를 처음 보기 시작할때 뭘보고 시작해?,2
고위험군부터 부스터샷 시작한다더라구요,2
키키 뭔가 오토바이로 시작해서 벤츠까지 간 느낌 키키,2
응 아직 공부도 시작은 못했고 여러 책을 읽고 있어,2
난 일단 치즈 오뎅으로 시작하는 편 키키,2
너도 할거면 잘 생각해보고 시작하도록 해. 후회할 일 없게.,2
이제 시작이쥬,2
근데 진짜 시작이 어렵다,2
오늘도 방이 이게 뭐냐로 시작 하셨죠 키키,2
응 요즘은 비 오기 시작하면 무섭게 내림,2
드디어 인테리어가 미니멀 라이프 시작이야,2
오 대박 이제 시작했나요,2
키키 이제 다시 시작이네요 키키,2
연재 시작할 때부터 지금까지 인기 탑이야 키키,2
아들 tv에서 마로 시작 하는 영화 이게 뭐였지?,2
티비에 엉덩이 탐정 영화시작한다고 보네 키키,2
자연스럽게 다이어트 시작하는 거지 뭐~!,2
그냥 시작이라도 해 놓으려고.,2
자기소개서 좀 쓰고 시작할거야.,2
그럼 언제부터 다이어트 시작 할까 우리?,2
12월부터 깔끔하게 시작하자!,2
코로나 때문에 미용실 안가기 시작했더니 벌써 이렇게 됐네,2
아니이 11월까지는 일하고 12월에 한달 동안 간병하고 돌아와서 바로 다시 일 시작해야지,2
우리나라도 이제 곧 청소년 접종 시작한다는데 걱정되네요 ㅠㅠ,2
운동 하기 전에 스트레칭 좀 하고 시작하지 ㅠㅠ,2
근데 그 별명의 시작이 김제덕 선수인거지? 키키,2
요즘 친구랑 같이 rpg게임을 시작했는데 이제는 게임 오래하기도 힘드네ㅠㅠ,2
아니 솔직히 평등하게 시작하긴 하는데 불평등해요,2
하... 왓챠로 오늘부터 정주행시작이다,2
ㅜㅜ 경력이 아무래도 단절 되니까 그런 걱정도 되기 시작하겠네 넌 ㅜㅜ,2
중2병만 무서운줄 알았는데... 초등학교 4학년인데 벌써 말안듣기 시작했어.,2
하긴 요새애들은 빨라서 초등학교때 사춘기 시작된다고 하더라.,2
4일 연속 아무것도 안했으니 이제 다시 시작해야지,2
학기 시작하고 이제 한달 배웠는데 하하,2
선호로 시작해서 내용으로 영업 당하다닠ㅋ,2
키보드 보안 프로그램부터 시작해서 키키,2
나도 다이어트 시작해야 하는데,2
다시 시작해 다이어트!,2
나 새로운 애니메이션 정주행 시작했다!,2
일단 시작한 거 재미붙을 때까지만 해보려고.,2
네. 아무래도 일을 시작한게 남들보다 느려서 돈모으는 것도 느린것 같아요.,2
맨날 다시 시작해 키키,2
한번 시작하면 멈출수없음 찌니까,2
당장 다음 주에 시작이라서 마음이 급해,2
나 이제 다이어트를 다시 시작해볼 거야,2
처음에는 그렇게 시작하는 거야,2
"나도 너처럼 좀 막막했었는데, 좀 알아보고 최근에 자격증 공부 시작했어",2
그거 지금 시작 했더라,2
난 이번 여름부터 시작 함 키키,2
나도 아이스박스 아니였으면 프리퀀시 시작 안 했을 듯 키키,2
안돼 ㅜㅜ 이제 겨울 시작이군...벌써...,2
차 내려 먹기 시작했거든?,2
헬스 시작한다더니 어때? 할만해?,2
그래 작은 것부터 시작해~ 하하,2
특히나 해외는 이미 정식 서비스 중이면 시작부터 차이나는거잖아!,2
중국이 늦게 발전에 시작한 만큼 빠르게 발전하고 있어서 그런 것 같아,2
오늘 웹툰 여자친구 새로 시작했어.,2
유튜브에 또 애니로 공부할 수 있는 컨텐츠 많으니까 나는 가볍게 그렇게 공부 시작 추천해,2
딸기 아직 시작안했따 ㅋ,2
그래 이제 딸기 시작이지 하하,2
한번 생기기 시작하니까 점점 많아지는 느낌이야 ㅜㅜ,2
그럴 땐 너무 혼내지 말고 다시 처음부터 시작해야 해.,2
하... 요즘 취미로 운동을 하나 더 시작해볼까 생각하는데 어떤 게 좋을까,2
코가 또 시동 걸기 시작해 키키,2
김정은이 드디어 미치기 시작한 건가,2
최근 북한에서는 내부적으로 김정은주의 라는 용어도 사용하기 시작했대,2
김일성 주석에게 붙이던 수령이라는 호칭을 김 위원장한테도 붙이기 시작했대,2
동생이 토익 학원에 다니기 시작했어.,2
이제 탈락 시작이던데 어찌 될런지 키키,2
그건 시작도 못 했는데 대단 키키,2
아하... 하긴 그것도 시작한지 꽤 됐잖아,2
독립하고 자리 좀 잡히기 시작하면? 키키 너무 먼 얘기다,2
그래도 키우기 시작하면 쪼꼬미일 때 꼭 불러줘.../,2
요즘 새로 시작한 드라마 원더우먼 재미있네요.,2
우리나라 교육열은 한... 몇 년도 때부터 시작된...,2
시작이다 게임 ㄱ ㄱ 먹자,2
저 다이어트 시작했어요!,2
한국도 부스터샷 맞기 시작한 것 같던데 ㅠㅠ,2
에이 2급 할꺼면 시작도 안했지 키키 1급은 따야지,2
어렵다면서 1급을 따다니~ 2급부터 천천히 시작하면 딱인데...,2
코로나 시작되면서 골프하는사람 많아졌다더라. 나도 그렇고 하하,2
나 시작하면 연락할게,2
이제부터 식단 관리하고 운동 시작해,2
너도 적당히 야식 먹고 술 먹고... 아니 그냥 끊어 끊고 운동 다시 시작해,2
다다음주 부터 시작이지.,2
그래 말 참 애매하네~결혼하기 전에 꼭 얘기 잘 하고 시작해~,2
요즘 사람들이 원더우먼 재밌다고 하던데 그거 시작해볼까?,2
나는 다시 알바를 시작하기로 했어 다음 주부터,2
키키 그래 일찍 깨닫고 뭔가를 다시 시작하는 게 중요한 거임,2
시작이 반이래. 지금이라도 열심히 하면 잘 될거야.,2
그럼 수학학원은 언제부터 다니기 시작했어요? :),2
맞아요:) 뭐든 시작이 중요한건데 구구단도 거의 시작에 가까운거니 처음이 잘 안풀리니 그게 계속 지속 되었을 수도 있겠어요,2
1층에서 시작됐는데 화재 방지 시설이 미약해서 크게 번졌대,2
당장 다음주 시작인데 괜찮아?,2
벌써부터 설레기 시작한다,2
영업 시작 됐군...,2
이번에 오빠 알바 시작하지?,2
이제 걷기 시작하는즁 키키,2
코인 얼마로 시작한 건데?,2
네오가 죽고 부활하면서 시작된 힘이 있거든~,2
시작되었다 붕어빵... 키키 계절,2
*** ***는 언제부터 안경을 쓰기 시작했지?,2
휴대폰 생기기 시작한 순간부터 ... ㅠㅠ,2
그래 이제 우리 다이어트도 다시 시작해야하는데 건강한 식단 좋지~ 맛있게 부탁해,2
전자상거래 쪽은 이제 공부 시작해서 들어도 바로 적용하기 어렵네,2
영화 보면 알걸 그 똥똥똥 new 처음에 시작할때,2
수업이 언제 시작할지 몰라서 ㅠㅠ 계속 방송 틀어 놓음 키키,2
이제 가을 시작했으니까 엄마 좋아하는 단풍놀이 가요,2
때마침 키키 며칠전부터 시작했어!,2
본격사업시작이고ㅋ,2
나가는 돈도 생각보다 그렇게 많지 않은데 우린 아무것도 모르고 시작해서 5년을 말아 먹었었어.,2
너 다이어트 시작한지 얼마 안됐잖아,2
작년 대박 난 드라마 시작일이랑 이번 종영일이랑 같더라…,2
우리나라에선 설악산에 단풍이 제일 먼저 시작하죠?,2
지금쯤 시작되지 않았나요? 10월 초인데.,2
네~ 티비에서 단풍이 시작한다고 하더라고요.,2
나도 첫 스마트폰 아이폰으로 시작해서 아이폰만 이용중인데 요즘은 갤러시에도 눈이 가,2
누가 처음에 시작했을까,2
그래 나도 슬슬 예방 하기 시작 해야지,2
근데 이제 슬슬 차별 시작하더라 하하,2
봄은 무언가 시작한다는 설레임의 계절이야.,2
이미 10월부터 시작한 거 같아,2
키키 이제 좀 줄여 손목 아프기 시작하면 오래가!,2
빨리 알아보고 연수 시작하자,2
그렇구나. 다른 게임을 시작해야겠네.,2
응응 내일부터 시작인데 잘했으면 좋겠다,2
운동 시작한 지 얼마 안 되지 않았어?,2
이제 막 시작했어,2
응 맞아 나루토 끝나고 시작한 지 좀 된 애니메이션이야,2
한국엔 거래소 없을꺼고. 시작은 미국이야?,2
거래소가 아니고 earth2.io 라는 사이트에서 시작하면되,2
오 형 기다리던 첫눈은 역시 강원도에서 시작되는군,2
보통 산에서 먼저 시작되겠지 서울은 언제오려나,2
리모델링 이번 주가 시작이였어 ㅜㅜ 아침부터 시끄러움 ㅠㅠ,2
일본에서 코로나치료제 최종임상실험 시작한다고 하더라,2
감맥 시작하셨나요?,2
이제 시작했어요. 오늘 시험이 끝나서,2
키키 방송 시작해보는 건 어때,2
엉 맞아 안 배우고 시작해서 찍다 보니 점점 늘던데?,2
뉴스 보니까 전세자금대출 다시 시작하나봐.,2
머리를 감는데 샴푸 냄새가 나기 시작해서 나았구나 싶었대.,2
재 입대는 하사 처음부터 다시 시작이고 재 임용은 전역하기 전 계급으로 다시 시작 키키 보통 중사지,2
그럼 오늘부터 시작해봐야겠다,2
난 하프 마라톤 부터 시작해볼까해,2
아니 시작도 안하고 싶어,2
잘 생각했어 시작도 하지말자.,2
그래요? 지난주에 갔을 땐 거의 시작도 안했었거든요,2
다른 나라들도 슬슬 비트코인을 인정하기 시작하는 것 같은데,2
어린나이에 집있고 시작하면 빨리 돈모으겠다,2
여자 배구도 곧 리그 시작이지!,2
위대한 생명창조의 역사가 시작된다 이거,2
아무튼 와이프도 오징어 게임 보기 시작했어,2
꼭 계절 바뀔 때 되면 감기 시작하더라궁,2
그래 제일 중요하다 사람 만나는 교육부터 시작해서,2
코로나 진단 받고 증상 시작한지 5일 이내여야하고 18세 이상이어야한대.,2
근데 한 번 보기 시작하면 내가 폐인처럼 볼 까봐 걱정이야 키키 대충 어떤 이야기야?,2
두 명 시작했어,2
원반 던지기 키키 낼부터 시작한다,2
나 이번에 편의점 알바 시작해 하하,2
요새 기본이 다 1000에 50부터 시작인 것 같아.,2
치기 시작하면 보는 것도 엄청 재밌을 거야,2
맞아 점점 젊은층들도 많이 시작하는 것 같더라,2
이제 시작인데 조만간 더 굉장해지지 않겠ㄱ어?,2
생협은 바나나도 비싼데 여긴 검은점 생기기 시작하는거 천원이네요,2
강아지 간식 만들기 다시 시작해볼까?,2
그렇게 한번 의심하기 시작하면 만남을 지속하기가 너무 힘들지,2
시작이 6일부터 아냐?,2
아직 시작 ㄴㄴ인걸로 아는데?,2
아 시작조차 안했구나 키키,2
골프 레슨 시작했어?,2
한국사 공부를 시작했어,2
난 이제 비타민 먹기 시작한다,2
**가 움직이기 시작햇구만,2
이제 하나씩 좀 시작해봐야지 하하,2
근데 비가 얼기 시작한 거 같아 키키,2
맞아 진짜 얼기 시작하면 출근 어떻게 해,2
맞제? 키키 조금씩 피부 관리를 시작해라,2
그거 지금 시작하면 뭐 좋은 거 줘?,2
드디어 우리 집 건너편의 새 아파트에 입주가 시작됐다,2
입주가 시작된 게 중요한 일이야?,2
진짜 코로나가 시작이다 막 그런 말도 있던데,2
쌀 보내주려고 성금모금 시작하겠네~,2
응 기관투자자들이 금보다 비트코인을 선호하기 시작했다는걸 근거로 들고있지,2
화 안 냈어 ^^ 다이어트는 언제 시작이냐 우리,2
"아이들이 언제부턴가 집에서 죽음, 지옥 같은 낯선 단어를 말하기 시작했대",2
전쟁은 시작도 문제지만 그 후에 더 문제야 생각해봐,2
내말이... 좀... 장사 빨리 다시 시작하려면 좀 지켜줘야지,2
옛날처럼 월세부터 시작하려는 사람이 없으니 하하,2
우리 때도 최소 전세부터 시작했는데 뭘,2
시작해보자 그럼,2
아이들이 시험 시작 10분전에 입실을 안함.,2
그런 아이들은 시험 시작하자 마자 자버림,2
헬스를 시작했어,2
맞아 나도 배구 룰도 모르다가 경기 보기 시작했어!,2
다른 나라는 위드 코로나 많이 시작했던데,2
나도 탁구 시작해 볼까봐.,2
그러니까! 내가 초등학교 때 공사 시작하다가 고등학교 졸업할 때 쯤 개통했지.,2
"맞아, 봄은 다른 계절에 비해 시작이라는 느낌이 강하게 들어",2
네 달 만에 다시 분화하기 시작한 거래요!,2
검색해보니 시작한지 얼마 안됐네요,2
해외에서 시작된 문화여서 그렇지 않을까?,2
괜히 그 낚시 시작 했는 건가 하하,2
우리 애 영어학원 다니기 시작했어,2
뭣 모르고 처음 시작한 사회생활이었지,2
코로나 시작때부터 이회사는 재택이엇대,2
나도 가끔 한번 안 보기 시작하면 왕창 밀렸다가 다시 생각나면 한 번에 볼 때 있음,2
시작부터 뭔가 슬픈데,2
아 비오 그 밤하늘의 펄 이 가사로 시작하는 거 좋더라,2
요즘에 영어 공부 시작했는데 어렵더라,2
에이~ 너 무슨 공부 시작했었는데?,2
"집은 어차피 대출 껴야 하니까, 직장 생활 2년 정도 하고 안정되기 시작하면, 얼마까지라기보단...",2
파테크를 시작했어!,2
최근에 시작했어,2
군대에서 담배를 왜 시작해?,2
사람들 인성교육 다시 시작해야 돼요 키키,2
당연히 미국에서 시작하겠지,2
시작이 반이라고 했어.,2
시작 전부터 말이 많이 나와서 놀림거리가 될 줄 알았는데,2
지리산 벌써 시작했어?,2
시작한 지도 몰랐네,2
80만원이래... 자격증 공부 시작해야해,2
이제 시작할려고 하는데~.,2
"아,그건맞다, 키키 트레이더스가면 기본이 10만원넘어가고 시작이지",2
시작한 지 얼마 안 됐잖아.,2
곧 시작이네...,2
이제 슬슬 시작이지. ㅋ.,2
이제 시작하려고!,2
선크림도 사서 관리 시작해야지~,2
뼈는 이제 끓이기 시작했으니까 저녁에나 먹을수 있지~~.,2
알바할 때 시급은 얼마정도 생각하고 시작해?,2
딸기는 아직 시작 안 해서 안 먹어봤어 ㅠㅠ,2
고등학교... 중학교... 성인 .. 언제 시작했찌,2
난 원래 게임 시작하면 끝을 본다니까,2
나 요새 건강을 위해 비타민 챙겨먹기 시작했어,2
나도 한동안 안 하다가 요즘 너무 심심해서 다시 시작했어,2
오케이 키키 얼른 시작했음 좋겠네 키키,2
언제 시작하지? 키키,2
나 이번 주에 필라테스 시작했는데 따라가기가 너무 힘들어ㅠㅠ,2
이제 막 시작한 거니까 그럴 수 있다고 생각해~!,2
한 번 빠지기 시작하면 금방 빠질걸?,2
그래? 헬스장 가서 근력 운동할 자신은 없어서 필라테스 시작한 거거든.,2
난 이 게임하고 나서 좋아하기 시작했어.,2
코로나 시작 한지 좀 됐는데도 경제적으로 불균형이 점점 더 심해지고 있대여 ㅜㅜ,2
아이고~ 폭우처럼 내리기 시작한다. 이거 어쩌지?,2
위드 코로나 시작한지 얼마 되지도 않았는데 난리네,2
코로나가 중국에서 시작됐으니 예민해있겠네,2
그래 오늘 저녁부터 당장 시작하자,2
맛은 맛있는데 1시간 후가 지옥 시작이야 키키,2
그래도 이제 부산도 슬슬 시작하려나보다,2
대전 대구도 시작한 것 보면 부산도 하지 않을까 싶어,2
키키 뭐든 배워서 장사 시작하면 좋지~,2
나 군대에 있을때부터 시작 됐는데,2
이제 2년차 아닌가 재작년 초에 막 심해지기 시작했던 것 같은데.,2
키키 맞아요 키키 진짜 지옥 시작이에요 언니 키키,2
특히 우리나라 대통령부터 시작인가?,2
우리는 잘못건들면 큰싸움될거같아서 시작을 안해,2
키키 6시반에시작해서 끝낫지 키키 믿고보는 유재석,2
난 오징어게임 시작할거야,2
나도오징어게임주행시작해야하는데,2
"그게 시작하기 쉽지 않는 거니까,",2
맞아 뉴비가 새로 시작하기는 조금 힘들긴 해,2
시작한지 얼마 안 된 것 같은데 벌써 완결이라니...,2
응 키키 그래서 난도 지브리 좋아하기도 하고 해서 이 게임 시작했지,2
키키 후 그 이후부터 진정한 게임 시작이다,2
막상 일 시작하면 기억날 거 같은데요  키키,2
건강 생각해서 운동 시작했어?,2
살이 너무 쪄서 건강 해칠꺼 같아서 시작했어,2
신랑은 골프시작했어요 ㅎ 고급스포츠,2
골프가 그렇게 잼있다는데요. 저도 비싸서 시작도 못하겠어요,2
취미로 시작했다가 빠졌지,2
연애가 결혼의 전초전이라고들 하지만 사실 돈이 모든 시작점 아니었을까...?,2
응 ㅠㅠ 11월엔 승인 나선 맞기 시작할 거래,2
"그건 봤지, 미국이 시작하고 다들 따라가잖아",2
그럼 시작 하면 안되겠는 걸 키키,2
에티오피아 내전 시작한지 꽤 되지 않았나요?,2
맞죠 그러니 운동을 시작해야 하는데,2
오.. 그렇지 운동을 시작해야 하는데 하하,2
안내견으로 시작하기 전에 돌보면서 기본적인 훈련을 도와주는 건가봐요,2
하하 봄이 뭔가 계절의 첫 시작인데 좋지,2
가해자가 먼저 피해자 외모를 놀리면서 시작된 거래 ㅡㅡ,2
다른 애들은 기능만 보면 되는데 나는 처음부터 다시 시작이네... 내기도 져서 친구들한테 밥도 사줘야 해.,2
오 빨리 시작하셨구나!,2
부스터샷 시작한다고 하니까 2차 백신이 끝나는 대로 맞아야겠어,2
내일부터 출근 시작... 반복 일상 시작이야 ㅠㅠ,2
건조함과의 싸움이 시작된건가.,2
허어어얼 너무 아프겠다 으으 ㅠㅠ 언제부터 맞기 시작한 거야?,2
그렇지만 사교육이 필요한 시기와 적기에 맞게 시작한다면 금상첨화겠지.,2
중간에 화산활동 시작돼서 대피했음 하하,2
개안타 다시시작하면되지 2600만원정도는 해결할수잇다열심히아끼고모으면,2
지금이제곧시작 키키 8시시작인듯?,2
아 진짜...? 그럼 바로 시작해야겠네 키키,2
키키 나 원피스도 뒤늦게 시작한 케이스임 키키,2
그거 때문에 미국이란 논의 시작한 거야?,2
맞아 ㅠ 동생 이제 고생 시작이네,2
움직임이 굉장히 제한적이라 까딱하면 시작점으로 떨어져요... 키키,2
나 아르바이트 시작한 지 삼일 만에 31데이 행사했는데 집 가는 길에 울 뻔,2
그치 수업시작은 딱 정각에 하드만,2
키키 연휴 시작이라 장난 아니었을듯,2
이미 코로나 시작되자마자 적금 들었지 키키,2
"저번엔 중국이 호주 때려가지고, 전력난 시작될꺼라던데",2
이제 시작한지 얼마 안 돼서 초보자용으로 하고있어 키키,2
건강 생각해서 라도 운동 얼른 시작해야 하는데,2
진짜 키키 또 할부 인생 시작이네,2
음 생각해보니까 그러네 SNS를 많이 소비하는 세대도 우리 세대부터 시작한거고 말이야,2
아니 코로나 시작된 이후로부터... 집콕시작이야 ㅠㅠ...,2
그러면서 하루 시작해도 개운할 듯 키키,2
나는 그렇게 하루 시작하면 아침부터 엄청 피곤할 것 같은데 키키,2
나도 키키 일단 첵스 초코 먹고 시작할까 싶다 키키,2
부동산지역카페에서 저무슨동으로이사갈건데 어느아파트가좋아요? 하면 댓글에 1빠가 지금부터 자기아파트홍보시작,2
네... 아웃도어 옷을 찾아보기 시작했어요 키키,2
나 휴가 시작이야,2
이번에 고깃집에서 알바 시작했어,2
나는 벌써 신나기 시작했어.,2
지금 시작이 제일 빠를때 라고 하잖아,2
그 분이 처음 운동 시작했을 때는 다 드셨대~,2
"응, 우리나라에서 닭가슴살만 먹기 시작한 거 얼마 안됐을걸.",2
시작하게 되면 우리 **도 후기작성해줄게,2
그치 키키 나보면 냐옹 거리면서 배부터 까고 시작해 키키,2
아아 6시 퇴근시작이구나...더 허기지겠다...,2
미국에선 5~11세 백신 접종 시작한대.,2
오... 부리또 집에서 알바를 시작했어...?,2
매일 새벽에 일어나서 업무 시작해야 하잖아,2
에이~ 뭔가 시작되는 그런 느낌이 좋아서~,2
음 그럼 너부터 시작해 봐.,2
난 스트레칭이라도 다시 시작해보려고 하는데 마음먹기만 일년째 키키,2
아휴 키키 그거 한번 시작하면 큰일인데,2
나는 곧 먹고 다시 야간 진료 시작 하하,2
메시 가고 psg 경기 보기 시작했는데,2
올해 여름은 너무 더워서 모기가 오히려 없는 줄 알았는데 늦게 나오기 시작하더라,2
김볶 아직 ** 시작도 안 함 키키,2
어 키키 시작 하자마자 갑자기 아 잠시만요 하더니 경기 중단 키키,2
취업 하면 이제 할부 인생 시작이지 키키,2
산도 계속 다녀야 잘 타지... 안 다니기 시작하면 힘들더라,2
키키 나도 어제 시작했어,2
다들 새로 시작한 SNL은 봤나?,2
운동 다시 시작하려고,2
햄스터는 한번 키우기 시작하면 좀 오래 살지 않아?,2
겨울 되니 입술트기 시작 하네요 ~,2
오늘 메이플스토리에서 새 이벤트 시작했는데 너무 힘들어 ㅠㅠ,2
와 진짜 이제 시작할라고?,2
나는 여러 번 재시작해도 질리지 않는 게 가장 큰 장점이라고 생각해.,2
그러니까 이제 시작인데 키키,2
키키 이제 시작이지 키키,2
시작하는 시간이 좀 더 늦춰졌으면 좋겠어요:) 챙겨보고 싶어도 아이들 재우다보면 한번도 제 시간에 본적이 없어요,2
나 알바 시작했어.,2
언제부터 시작하게 됐어?,2
일단은 등산으로 시작해 봐야겠어,2
응 이제 시작해서 아직 뉴비야!,2
** 수면교육 다시 시작하는거야... 키키,2
오프라인 덕질을 다시 시작할 수 있다니... 너무 행복해,2
맞어 키키 메일 확인하니까 닭볶음탕용 닭 발송 시작 했다,2
선거철이 시작되려나 봐요,2
새 출발한다 생각하고 하루로 시작해~,2
예전에는 햇는데 코로나 시작하고 끊긴거같아,2
신발 벗고 돌싱포맨 본지 얼마 안 됐는데 시작한 지 좀 됐더라.,2
키키 다이어트 다시 시작하는거가?,2
난 조금 더 빨리 시작할 것 같아,2
둘째 아드님 이유식 시작했다면서요~,2
소액으로 시작하는 게 맞는 거 같아,2
키키 다들 그렇게 시작하더라...,2
무궁화 꽃이 피었습니다 보고 다음화는 시작도 못하고 있어요ㅠㅋ,2
당연하지! 얼른 지금부터라도 시작해!,2
단풍 들기 시작했더라,2
키키 다시 시작 안 하려나?!,2
나 집에 비티비에서 유튭이 되가지고 보기시작했지,2
시작이 어렵지 진짜 ㅜㅜ 하고 나면 진짜 별 거 아닌데 키키,2
아 키키 시작을 아빠가 끊었구먼 키키,2
키키 중독되기 시작했네,2
3회 보기 시작했어,2
아 자기연민 또 시작이네.,2
"시험 때문에 진도를 끊어지지 않게 나가야 하니깐 수업 시작 쯤에 잴 때도 있는데, 제가 돌아다니면서 재니깐 2분 가지고는 안되겠더라구요.",2
요즘 아파트들도 리모델링 시작중이야,2
시작하면 꼭 챙겨서 봐야겠어,2
네 키키 게임 시작한 지는 며칠 안돼 가지구용,2
잘 생각하고 시작해야합니다,2
이제 동역학 시작하려고,2
어 정역학은 들었고 동역학 시작 하려고,2
키키 지금 당장 말고 언젠가는 시작하고 싶다 이거지,2
챔스 이제 곧 시작하나?,2
응 벌써 예선 시작했어,2
뒤에내용이 너무궁금해서 보기시작했어,2
캐웃 그러면 드라마보면서 잠자기 시작한 거잖아 키키,2
내년초에 시작 하는 거 아니가 다들 키키,2
키키 아침에 일어나서 냥이 동영상으로 하루를 시작해 키키,2
군대에서 다친 허리가 요즘 또 아프기 시작하네,2
아 그래? 그럼 나도 헬스를 시작해야 하나,2
난 운동 시작하고 확실히 좋아졌어,2
이제 골프 시작 했냐?,2
뒷담화부터 시작해서...,2
처음부터 돈 벌려고 시작한 사람은 없을 거야,2
"내채공 추경 나온거 내일부터 시작인데 이제 자세히 봤거든, 아니 그 전엔 없었던거같은데...",2
"나도 주말에 한번 해볼까 싶다가도, 시작이 어렵네 ㅠㅠ",2
맞음 그래서 시작도 안해 키키,2
이궁 걱정이겠다~ 나는 최근에 헬스를 시작했어.,2
헬스는 어떤 목적으로 시작했어?,2
오늘부터 수영 레슨 다시 시작해야겠어요.,2
음 어떻게 시작할까?,2
그래도 관심 갖는 거 사소한 거라도 시작해 바 키키,2
히어로즈 오브 더 스톰 계정삭제해서 하나 시작해보려구.,2
롤 새로시작하기에 난이도도 쉽고 괜찮아,2
나도 주위에서 전부 다 하길래 시작했어.,2
나도 이제 원더우먼 정주행시작이당,2
헝다 구조조정을 시작하려나 보다,2
유격을 해보진 않았지만 그거는 안다 PT체조 8번 시작!,2
미국이 시작했으니까 이제 다른 나라들도 하나둘 하지 않을까?,2
사고 자체는 그렇지만 이미 공연 시작 전부터 심상치 않았다고 해.,2
이제 넣기 시작했엏 하하,2
맞아 ㅠ 5SOS 콘서트 시작함,2
근데 작년에 입주 시작한 임대주택 중에 98%가 소형 면적이래.,2
좋네~ 기분좋게 10월의 첫날을 시작할 수 있겠어,2
현대 베뉴가 1500부터 시작하거든 키키,2
키키 시작 하면 바로 뒤집어 눕는 겨~,2
골프 배워보려고 레슨시작했어,2
서울은 언제부터 단풍이 시작이지,2
이맘때쯤 이제 시작될거야,2
내가 자살할 거 같으면 그놈들부터 일단 인생 조지고 시작한다,2
내 친구 자취 시작했대,2
죽을 때까지 맞을 것도 아니라서 그냥 시작을 안하고 싶어요,2
나 뮤지컬 시작하면서 발레 수업도 들었었어,2
뭐 일단 사회성 훈련부터 시작하는 게 좋지 않을까?,2
오늘 시작했는데?,2
그건 원론적인거라 학년 초반에 다 배우고 시작하지.,2
그러니깐 ㅠㅠ 아휴 정말 하나 괜찮아지면 하나가 말썽이기 시작했다 ㅠ 키키,2
내 친구도 유투브 시작했어 키키 수익 나려면 아직 멀었지만 요즘은 그냥 하나만 하는 사람은 없나 봐 어떡하든 먹고 살 궁리를 다 하고있어 키키,2
나 닭발도 못 해줬어 몸부터 시작해서,2
키키 그래 제로게임~ 게임을 시작하시겠습니까 키키,2
눈치보다가 가기 시작하면 우르르 갈 듯,2
난 11월부터 다시 시작하려구,2
내일부터 해야지 하지 말고 지금부터 당장 시작해봐,2
저 이제 갯마을 끝내고 하이클래스 시작해요~,2
오징어 게임 보려고 시작했다가 딱 그 부분까지만 봤네 키키,2
"무슨일이야, 수사를 시작하지",2
주식은 여윳돈으로 시작해야해.,2
작년에 시작햇을 때 3월달에 모든 것을 내려놓고 싶었어.,2
웅~ 돈 때문에 난 다시 일을 시작했지 ㅠㅠ,2
우린 진짜 아무것도 없이 시작해서... 그런 얘기 들으면 너무 부러워... ㅠㅠ,2
나도 아무것도 없이 시작해서 ㅠㅠ 부러움,2
나도 요새 알바 하는데 진짜 힘든데... 필테나 시작해볼까,2
하지만 영어와 같은 언어 교육은 빨리 시작할수록 좋대.,2
응 그래서 사이가 삐걱대기 시작했어,2
먼저 아침에 대표로 커피를 사러 갔는데 메뉴를 헷갈려서 잘못 주문한 것부터 시작이었어.,2
나 다시 서든 시작하려는데,2
나도 오랜만에 피파 시작 해 볼까 키키,2
완전 재밌지 지금 시작하면 보상도 쏠쏠해서 키키,2
처음 아르바이트 시작하는 사람인 것 같아,2
영국이 위드 코로나를 시작하면서 여러 정치인들도 회의에 마스크 착용을 하지 않았다는거 알아?,2
요새 해외여행 시작하는 추세라는데 여행 가고 싶지 않으신가요?,2
다 늙어서 시작 할라니 힘들다,2
엥? 나는 언젠가부터 신경 안 쓰기 시작함 키키,2
오후 5시 30분부터 시작해요,2
근데 한동안 괜찮다가 다시 아프기 시작했다 ㅜㅜ,2
벌써 노화가 시작되는 거야?,2
맞아 키키 서로 밀당이 시작된다고 해야 하나 눈치 보면서 키키,2
내주변에 아이들 맞기 시작하는데 어른보다 수월하게 넘어가고 있어,2
이제 어린이들이 코로나 걸리기 시작함?,2
"내 친구도 오랜만이야, 안녕 이렇게 인사가 시작됨",2
뭐든 다 시작과 처음이 있는 건데 너무 무시하는 거 아니야?,2
내달에는 시작해야 한다,2
아빠는 시작전부터 축구 본다고 대기하고 있을걸 키키,2
그치 뭐 이제 겨울 시작인거지,2
겨울의 시작을 알리는거면 또 모르겠다,2
언제든 다시 시작하실 수 있는 나이입니다.,2
드디어 영어공부 본격시작?,2
언니가 하라고 해서 시작했는데 좀 중독인 것 같아.,2
백신 접종도 빨리 시작한걸로 아는데요,2
최근에 다시 시작했어,2
갑자기 시작한 이유가 있어?,2
비타민을 어제부터 챙겨먹기 시작했어요.,2
저는 배드민턴 시작 못해본게 한이에요,2
마약은 한번 시작하면 중독되는데,2
